author_id,author_name
75381,Sabine Friedrich
94940,Sabine Geier-Leisch
72858,Sabine Hake
77421,Sabine Kebir
37524,Sabine Keevil
22240,Sabine Kells
39545,Sabine Kornbichler
77127,Sabine Korsukewitz
69590,Sabine Korte
54951,Sabine Miller
84843,Sabine Neeltje Machat
88483,Sabine RÃ?Â¼ckert
12822,Sabine Werz
88993,Sabino S Acquaviva
34900,Sabra Steinsiek
80416,Sabrina
10956,Sabrina Burton
12828,Sabrina Fox
56373,Sabrina Grobler
12182,Sabrina Jeffries
20704,Sabrina Mervin
72654,Sabrina Myles
43159,Sabrina Solin Weill
69486,Sabrina Ward Harrison
42190,Sabriye Tenberken
65724,Sabry Hafez
27111,Sacha Cohen
95903,Sacha Jenkins
90412,Sacher Louis
10114,Sachi Fukuda
87157,Sacks Oliver
96203,Sadao Hibi
50591,Sade
26003,Sadegh Hedayat
64774,Sadie Allison
91883,Sadie Smith
74452,Sadja Greenwood
60867,Safarik
75434,Saffi Crawford
31963,Safier
26058,Sagan
4156,Sage
99273,Sage Birchwater
37114,Sage Walker
69420,Sahar  Hashemi
83887,Sahar Khalifa
88112,Sahoko Kaji
31909,Said
77468,Said K. Aburish
67718,Saikaku Ihara
6497,Sailor Jim Johnston
97345,Saint Anselm
33934,Saint Augustine
95949,Saint Hildegard
58664,Saint Mars
43684,"Saint, Cardinal Bonaventure"
99940,"Saint, Patriarch of Constantinople, Germanus I"
89348,"Saint, Teresa"
54593,Saint-Exupery
75918,Saint-John Perse
30056,Saira Shah
92554,Sajjad S. Haider
92474,Sakae Kubo
17045,Saki
51103,Saki Hiwatari
32967,Saki Santorelli
68294,Sakuntala Narasimhan
7519,Sakurako Gokurakuin
28561,Sakyong Mipham Rinpoche
52566,Sal Biondello
27904,Sal Conte
90252,Sal Greco
10106,Sal Murdocca
78976,Sal Piro
33790,Sal Severe
46718,Sal Severe Ph.D.
83878,Salah El-Ghobashy
2802,Salah Jamal
38491,Salah Naoura
62952,Salah Stetie
87514,Salam Pax
53251,Salar Abdoh
61804,Sale D
49744,Saleem Ahmed
22169,Salem Kirban
97708,Salile Orr
23134,Salim Alafenisch
76000,Salina Yoon
101834,Salinah Aliman
65571,Salinda Tyson
3374,Salinger
48063,Salle Merrill Redfield
69353,Salle Redfield
5825,Sallenav
1409,Salley Vickers
61369,Salley Wentworth
83910,Sallie Baldwin
77538,Sallie Batson
51091,Sallie Bingham
15753,Sallie Bissell
72436,Sallie Foley
35666,Sallie Muirden
46440,Sallie Nichols
33688,Sallie Tisdale
14297,Sallie Wagner
36029,Sallust
94350,"Sally & Proctor, William Langendoen"
42539,Sally A. Taylor
58676,Sally Ann Berk
28603,Sally Ann Voak
100294,Sally Anne. Scott
79196,Sally Armstrong
38557,Sally Arteseros
90880,Sally B. Woodbridge
76489,Sally Banes
71104,Sally Barr Ebest
2677,Sally Beauman
79697,Sally Beck
15179,Sally Bedell Smith
81240,Sally Belfrage
45199,Sally Benson
41879,Sally Bishop
45424,Sally Bradford
18021,Sally Brampton
94966,Sally Brompton
48229,Sally Brown
59872,Sally Burton
101979,Sally Caldwell Ph.D.
27334,Sally Carleen
86147,Sally Carr
74325,Sally Carrighar
94207,Sally Cartwright
32053,Sally Chambers
37292,Sally Chapman
19204,Sally Cheney
19454,Sally Chew
36834,Sally Clark
58498,Sally Clarke Carty
59553,Sally Coleman
46291,Sally Conway
29158,Sally Cook
100528,Sally Coveleskie
72545,Sally Cunneen
54148,Sally D. Forbes
60990,Sally Davies
84029,Sally De Witt Spurgin
50608,Sally Denton
80496,Sally Dubats
60516,Sally E. Stuart
26948,Sally Edwards
30736,Sally Emerson
23105,Sally Fairchild
37006,Sally Falcon
88173,Sally Fallon
45805,Sally Feldman
67865,Sally Fisher
53599,Sally Fox
42904,Sally Freeman
66999,Sally Fretwell
68158,Sally Friedman
9651,Sally Garrett
90450,Sally Gary
28688,Sally Gearhart
57924,Sally Goldberg
22370,Sally Goldenbaum
71423,Sally Greengross
94694,Sally Griffiths
33707,Sally Grindley
24211,Sally Gunning
101103,Sally Hall
15419,Sally Harball
68247,Sally Hayes
56206,Sally Helen Reid
72675,Sally Helgesen
83612,Sally Hewitt
28922,Sally Heywood
57137,Sally Hill
74059,Sally Hobart Alexander
8528,Sally Hunter
95623,Sally Inch
82699,Sally Ireland
78752,Sally Irwin
34669,Sally Jenkins
71067,Sally Jenkinson
39361,Sally Jesse Raphael
11497,Sally Kemp
42964,Sally Kilroy
14852,Sally Krueger
60019,Sally L. Smith
19969,Sally Laird
50310,Sally Laity
92899,Sally Leman Chall
45757,Sally Liberman Smith
22851,Sally Lloyd Jones
69379,Sally M Gearhart
32445,Sally M. Keehn
94863,Sally M. Singer
624,Sally Mandel
49162,Sally Mandell
12546,Sally Martin
37751,Sally McClain
8888,Sally Miller Gearhart
53254,Sally Moomaw
19769,Sally Morgan
10461,Sally Morningstar
28792,Sally Morrison
29241,Sally Mosier
96908,Sally Murphy. Morris
63501,Sally N. Crowe
16341,Sally Norton
69944,Sally O. Sharp
34487,Sally Odgers
99550,Sally Perel
72712,Sally Price
9223,Sally Prue
14063,Sally Quinn
17842,Sally R. Gary
57925,Sally R. Goldberg
80808,Sally R. Munt
1332,Sally Rains
60823,Sally Raphael
27453,Sally Rose
51438,Sally Roth
10864,Sally S. Wright
70780,Sally Sampson
45540,Sally Savit
74519,Sally Schneider
100330,Sally Scott
16445,Sally Seamans
80350,Sally Shaw
67286,Sally Shuttleworth
76482,Sally Silagy
98259,Sally Silverstone
90204,Sally Socolich
14223,Sally Spedding
26193,Sally Steward
32327,Sally Stewart
22684,Sally Sullivan
28280,Sally Swain
59624,Sally Tyler Hayes
82462,Sally Van Wagenen Keil
36215,Sally Vantress
2629,Sally Warner
69076,Sally Wasowski
23546,Sally Wentworth
28598,Sally West
45017,Sally Wittman
84109,Sally Worboyes
54466,Sally Wright
29082,Sally Yahnke Walker
19783,Sallyann J. Murphey
53837,Sallyann J. Murphy
1030,Salman Rushdie
76517,Salmon
56956,Salome
19423,Salomon Grimberg
57791,Salon.Com Editors
56707,Saltman
81895,Salvador
30985,Salvador Carrion
12862,Salvador Compan
29060,Salvador Dali
55614,Salvador DalÃ­
65600,Salvador Giner
65753,Salvador Maldonado
41485,Salvador PallarÃ¨s-GarÃ­
77154,Salvador R. Duarte
73213,Salvador Rueda
57775,Salvador de Madariaga
101821,Salvatore Caputo
47306,Salvatore Lapuma
47880,Salvatore Michael Trento
67212,Salvatore Quasimodo
70962,SalÃ¢h Birsel
25658,Sam
93665,Sam B. Girgus
51414,Sam Bickford
27776,Sam Bittman
382,Sam Bobrick
48751,Sam Boggs
29349,Sam Brown
69965,Sam Butcher
10168,Sam Chaiton
16752,Sam Choy
30988,Sam Chupp
66362,Sam Colman
18314,Sam Cook
40357,Sam Dann
47643,Sam Deep
3581,Sam Donaldson
100183,Sam Dworkis
46021,Sam Erlich
84844,Sam Fulwood
13743,Sam G. Riley
38014,Sam Giancana
75591,Sam Gill
37215,Sam Goodman
64431,Sam Gross
92675,Sam Gugino
86652,Sam Halpert
38540,Sam Hamill
73465,Sam Hanna Bell
40515,Sam Harrison
100409,Sam Hawkins
34831,Sam Horn
9349,Sam Huff
45190,Sam Hunter
44757,Sam Johnson
49934,Sam Jordison
13821,Sam Kashner
12157,Sam Keen
83663,Sam Keith
39806,Sam Levenson
94440,Sam Lightner
80537,Sam Lipsyte
29390,Sam Llewellyn
84965,Sam Lowe
62543,Sam McAughtry
4355,Sam McBratney
38123,Sam McCarver
84172,Sam McKinney
61873,Sam Nicholson
79264,Sam North
63262,Sam O'Brien
22862,"Sam R. Crisp, Michael Lloyd"
62377,Sam R. Watkins
24157,Sam Ridgway
91795,Sam Roberts
81490,Sam Rubin
15915,Sam Savitt
38648,Sam Shaw
7196,Sam Shepard
14824,Sam Shoemaker
1275,Sam Siciliano
11677,Sam Sifton
73486,Sam Singer
33345,Sam Skinner
37181,Sam Smith
80913,Sam Solecki
23552,Sam Staggs
86243,Sam Steele
99877,Sam Stewart
63870,Sam Storms
74510,Sam Tanenhaus
58326,Sam Toperoff
91551,Sam W. Haynes
9912,Sam Walton
78768,Sam Watkins
46904,Sam Wellman
29992,Sam Williams
49025,Sama Alexander
33291,Samaniego
98384,Samantha Alexander
83668,Samantha Beres
18232,Samantha Berger
35078,Samantha Calderone
27603,Samantha Chase
40143,Samantha Connolly
85087,Samantha Cook
21853,Samantha Day
42626,Samantha Dunn
62779,Samantha Fraser
21899,Samantha Gillison
46307,Samantha Glen
61673,Samantha Hardie
72245,Samantha Harvey
66997,Samantha Holder
51734,Samantha Hunter
23101,Samantha James
74846,Samantha Koumanelis
22442,Samantha Lee
78834,Samantha McNesby
22974,Samantha Mooney
54311,Samantha Quinn
37657,Samantha Rugen
82180,Samantha Shurety
87222,Samantha Stevens
16746,Samantha Weinberg
98644,Samatha Day
25115,Sameer Parekh
80601,Sami A. Aldeeb Abu-Sahlieh
66137,Sami Louahala
23635,Sami Michael
63478,Sami Parkkinen
87118,Samia Abdennour
56643,Samina Ali
57307,Samir M. Laabi
81871,Samm Sinclair Baker
44626,Sammy Davis
41192,Sammy Sosa
97475,Sammy Tippit
96242,Samois
60070,Sampedro
97995,Sampson Davis
39998,"Sampson, Md. Davis"
72932,Samrat Upadhyay
87239,Sams Development Group
101912,Samuel A. Peeples
12540,Samuel A. Schreiner
66963,Samuel Abt
21713,Samuel Agnew Schreiner
90540,Samuel Avery
5643,Samuel B. Griffith
57367,Samuel Bagster
88761,Samuel Barclay Charters
9789,Samuel Beckett
22321,Samuel Beckoff
66461,Samuel Bercholz
15150,Samuel Butcher
25506,Samuel Butler
5852,Samuel C Brownstein
61231,Samuel C Heilman
84561,Samuel C McLaughlin
39566,Samuel C. Florman
84275,Samuel C.R. Alsop
62146,Samuel Carr
46282,Samuel Case
54794,Samuel Chamberlain
73666,Samuel Clemens
64196,Samuel Cozzens
79001,Samuel Crompton
95552,Samuel Culbert
60125,Samuel D. Cioran
36429,Samuel D. Deep
32577,Samuel D. Marshall
18778,Samuel Delany
34664,Samuel Denis Fohr
61766,Samuel E. Martin
42712,Samuel Edwards
14539,Samuel Eliot Morison
73073,Samuel Enoch Stumpf
17353,Samuel G. Freedman
84389,Samuel G. Kling
98100,Samuel Grossman
86461,Samuel H Young
42312,Samuel H. Hooke
31987,Samuel H. Klarreich
66578,Samuel H. Sandweiss
94092,Samuel Hahnemann
51216,Samuel Hazo
76344,Samuel Heilman
19006,Samuel Hofer
29512,Samuel Hopkins Adams
68971,Samuel J.  Umland
27711,Samuel J. Butcher
17568,Samuel Johnson
16768,Samuel Kernell
64893,Samuel L Blumenfeld
100742,Samuel L. Clemens
36467,Samuel Langhorne Clemens
74324,"Samuel Langhorne, Clemens"
60059,Samuel Lee
59046,Samuel Ligon
87799,Samuel Lynn Hynes
42799,Samuel M. Katz
33568,Samuel M. Key
26704,Samuel M. Steward
93745,Samuel Marshak
101367,Samuel Marx
64869,Samuel Ogden
100594,Samuel P Osborne
17137,Samuel P. Harbison
19988,Samuel P. Huntington
41614,Samuel Pepys
3391,Samuel R. Delany
847,Samuel Richardson
42464,Samuel Romilly Roget
70844,Samuel Roy
86424,Samuel S. Thatcher M.D. Ph.D.
71764,Samuel Schoenbaum
64789,Samuel Schreiner
26290,Samuel Selvon
96775,Samuel Shellabarger
14018,Samuel Shem
101848,Samuel Smiles
26712,Samuel Steward
466,Samuel Taylor Coleridge
90464,Samuel Vaknin
41621,Samuel W. Fussell
98710,Samuel Walker
28733,Samuel Weber
101357,Samuel Willard Compton
72905,Samuel Willensky
40270,Samuel Wilson Fussell
95325,Samuel Zaffiri
13337,Samuel dewitt Proctor
47628,"Samuel, Beckett"
26387,"Samuel, M.D. Shem"
96198,Samuele Mazza
56088,San-Antonio
12780,Sanami Matoh
35289,Sanaya Roman
51198,Sanche De Gramont
55050,Sandal Stoddard
63112,Sandee Cohen
13032,Sandee Eisenberg Hathaway
99988,Sandee Molenda
94756,Sander L. Gilman
77596,Sanders G. Laurie
66855,Sanders Laurie
90803,Sandi Fox
66782,Sandi Gelles
58043,Sandi Genovese
34250,Sandi Hall
7971,Sandi Kahn Shelton
57746,Sandi Phipps
99482,Sandi Russell
35545,Sandi Shane
26975,Sandi Sonnenfeld
16458,Sandi Takayama
10464,Sandi Toksvig
44037,Sandi Wilson
63450,Sandie Agar
66988,Sandie Shores
46836,Sandie Sowler
12350,Sandol Stoddard
2797,Sandor Marai
75802,Sandra
1380,Sandra  Waddock
72732,Sandra A. Crowe
47635,Sandra A. Thomson
80014,Sandra Adelson
100058,Sandra Alters
60962,Sandra Anderson
50802,Sandra Ann Horn
22553,Sandra August
35201,Sandra Bao
43383,Sandra Bark
49666,Sandra Belton
10409,Sandra Benitez
56023,Sandra Beris
10312,Sandra Bernhard
9881,Sandra Birdsell
3997,Sandra Boynton
95870,Sandra Bregman
107,Sandra Brown
25461,Sandra Buzbee Bailey
23011,Sandra Byrd
55214,Sandra C Robinson
14414,Sandra Cabot
66924,Sandra Cabot M.D.
6247,Sandra Canfield
9701,Sandra Chastain
86433,Sandra Chisholm Robinson
18982,Sandra Choron
4042,Sandra Cisneros
44236,Sandra Clark
90857,Sandra Comino
76010,Sandra D. Wilson
39020,Sandra Dalka-Prysby
371,Sandra Dallas
29478,Sandra Dark
16999,Sandra Davidson
32071,Sandra Day O'Connor
72086,Sandra Dewar
81287,Sandra Donovan
82637,Sandra Drescher-Lehman
22541,Sandra Dubay
98631,Sandra Dustin
91348,Sandra E. Eddy
62864,Sandra Eagleton
67332,Sandra Feild
3838,Sandra Felton
788,Sandra Field
50647,Sandra Fisher
76890,Sandra G. Garrett
22305,Sandra Gilbert
100418,Sandra Gookin
77250,Sandra Gregory
10895,Sandra Gulland
5003,Sandra Gurvis
71715,Sandra Gustafson
40553,Sandra Guzman
23285,Sandra Gwyn
46970,Sandra H. Luebking
41941,Sandra Haldeman Martz
18328,Sandra Haldeman-Martz
60583,Sandra Hardin Gookin
23683,Sandra Heath
1884,Sandra Hill
96823,Sandra Hochman
70993,Sandra Hoffmann
48104,Sandra Holmes McGarrity
90533,Sandra Hudson
28379,Sandra Ingerman
90545,Sandra J. Dugas
79628,Sandra Jackson-Opoku
29677,Sandra James
31101,Sandra Jobs Darroch
32119,Sandra K. Rhoades
74779,Sandra K. Shirah
93760,Sandra Kahn
92896,Sandra Kellein
55446,Sandra Kelly
28806,Sandra Kimberley Hall
19773,Sandra Kitt
32328,Sandra Kleinschmit
23428,Sandra Krebs Hirsh
74670,Sandra Kuck
20717,Sandra L. Bandy
39132,Sandra L. Bertman
91302,Sandra L. Hatch
91501,Sandra L. Kurtzig
53859,Sandra L. O'Brien
52023,Sandra Landry
24282,Sandra Lang
63943,Sandra Lee
99929,Sandra Lee Crow
99605,Sandra Lee Dennis
42719,Sandra Lee Smith
37999,Sandra Lee Stuart
78,Sandra Levy Ceren
35609,Sandra Lipsitz Bem
78720,Sandra Lounsbury Foose
60120,Sandra Lousada
58183,Sandra M. Gilbert
41888,Sandra M. Nettina
52266,Sandra M. Schneiders
14317,Sandra MacKey
60761,Sandra Madden
3410,Sandra Magsamen
70693,Sandra Maitri
54608,Sandra Mansfield
6713,Sandra Markle
7685,Sandra Marshak
69208,Sandra Martin
9271,Sandra Marton
9049,Sandra Martz
37361,Sandra McCuaig
77068,Sandra McLeod Humphrey
94592,Sandra Moriarty
71207,Sandra Mulansky
20796,Sandra Newman
87657,Sandra Noll Hammond
45210,Sandra O'Brien
45208,Sandra Obrien
44894,Sandra Paretti
15545,Sandra Paul
76457,Sandra Picklesimer Aldrich
24130,Sandra Reberschak
77373,Sandra Rhoades
21995,Sandra Riley
80466,Sandra S Kahn
41252,Sandra S. Kahn
87501,Sandra Sabanero
43478,Sandra Salmans
79366,Sandra Sanders
36410,Sandra Scantling
13178,Sandra Scofield
12121,Sandra Scoppettone
32147,Sandra Shamas
79903,Sandra Shamus
53006,Sandra Shea
20150,Sandra Shevey
38660,Sandra Shevy
77177,Sandra Shulman
97744,Sandra Simpson Lesourd
8406,Sandra Steffen
21193,Sandra Steingraber
80861,Sandra Stotksy
13847,Sandra Tsing Loh
36311,Sandra Tyler
99493,Sandra W. Soule
28979,Sandra Weiner
12819,Sandra West Prowell
65108,Sandra Whiteley
35400,Sandra Wilkinson
17551,Sandra Woodruff
93503,"Sandra \\""Sandy Lynn\"" Lett"""
57011,"Sandra, Dr. Scantling"
64813,"Sandra, Edwards"
100411,"Sandra, rd Woodruff"
25313,Sandro Veronesi
98801,Sands & Co. Bliss
18710,Sands Hall
58423,Sandy A Atkinson
44740,Sandy Antunes
55900,Sandy Asher
21442,Sandy Balfour
95058,Sandy Blair
65031,Sandy Bonsib
18111,Sandy Boucher
97713,Sandy Clifford
29222,Sandy Dengler
28802,Sandy Eisenberg Sasso
71075,Sandy Fekete
32640,Sandy Gingras
75452,Sandy Goodman
19242,Sandy Hingston
92223,Sandy Hotchkiss
71054,Sandy Huffaker
40100,Sandy Jones
77125,Sandy Knauer
91420,Sandy Lindsey
47648,Sandy Linver
94692,Sandy Lynam Clough
42671,Sandy MacDonald
36453,Sandy Maine
56582,Sandy Nightingale
43809,Sandy Petersen
12261,Sandy Petro
41549,Sandy Pollack
68823,Sandy Puckett
98495,Sandy Rabinowitz
24485,Sandy Ransford
17509,Sandy Redburn
34206,Sandy Robertson
100092,Sandy Roy
11953,Sandy Schofield
41542,Sandy Semerad
68647,Sandy Sheehy
63673,Sandy Shreve
88870,Sandy Silverthorne
10968,Sandy Steen
85600,Sandy Tolan
36563,Sandy Troy
92836,Sandy Turner
23655,Sandy Weinberg
36520,Sanford
62586,Sanford Friedman
85118,Sanford Hull
54072,Sanford J. Brown
89155,Sanford Leestma
61960,Sanford Levinson
35281,Sanford Meisner
59118,Sanford Strong
95215,Sang H Kim
30001,Sang-Hun Choe
36001,Sangarakshita
35874,Sangharakhita
13452,Sangharakshita
44956,Sanipa Griffin
79124,Sanitsuda E. Kochai
86574,Saniyasnain Khan
43483,Sanjay Mishra
40548,Sanjay Nigam
11008,Sanjay Sonawani
93189,Sanjida Oconnell
101086,Sannon Willow
56176,Sanora Babb
61127,Sanseido
35107,Sant'Agostino
65612,Santa Teresa De Jesus
57417,Santana Arroyd
91505,Sante D'Orazio
20269,Santha Rama Rau
39321,Santi V. Buscemi
74125,Santi Visalli
2803,Santiago Alba Rico
99808,Santiago Belloch
69812,Santiago Gamboa
73506,Santiago Kovadloff
36831,Santiago Martin
41309,Santiago Martn
30096,Santiago RusiÃ±ol
60302,Santillana
8045,Santo Piazzese
66007,Santos
67802,Santuza Cambraia Naves
7058,Sanyika Shakur
40753,Saperstein
2121,Sapphire
100478,Sara
90302,Sara Armstrong
84422,Sara B. Stein
84724,Sara Baase
2573,Sara Backer
17992,Sara Ball
24041,Sara Banerji
77833,Sara Beltrame
22266,Sara Bennett
69377,Sara Benson
72919,Sara Bernstein
26228,Sara Blayne
11511,Sara Bliss
7241,Sara Bonnett Stein
100193,Sara Brooks
68962,Sara Carven
16993,Sara Chance
73696,Sara Compton
79005,Sara Conway
88946,Sara Corbett
44389,Sara Corrin
8484,Sara Craven
95008,Sara D Gilbert
89823,Sara D. Gilbert
73123,Sara D. Glater
4446,Sara Davidson
36754,Sara Diamond
7475,Sara Donati
26648,Sara Dorow
19218,Sara Douglass
7085,Sara Dowse
44144,Sara Dunn
33385,Sara Evans
72868,Sara Fitzgerald
68701,Sara Flanigan
86962,Sara Francis
67966,Sara Fraser
84439,Sara Frommer
38038,Sara G. Forden
89799,Sara Garnes
82872,Sara Garrett
87551,Sara Gay Forden
9872,Sara George
69878,Sara Godwin
39428,Sara Gordon
85279,Sara Gran
16950,Sara Gruen
17839,Sara H. Banks
62011,Sara Hale
65616,Sara Halprin
21124,Sara Harris
20375,Sara Hawker
52395,Sara Hely
23900,Sara Henderson
13922,Sara Henderson Hay
70520,Sara Hines Martin
54894,Sara Hoagland Hunter
90693,Sara Holbrook
30441,Sara Hoskinson Frommer
86654,Sara Hunt
12235,Sara Hylton
57838,Sara Isaacson
62333,Sara J. Wrench
42620,Sara James
92492,Sara Jane Treinen
27057,Sara Jarrod
19479,Sara Jeannette Duncan
57467,Sara Jennings
51409,Sara L. Whittier
19749,Sara Lawrence-Lightfoot
87167,Sara Levi Calderon
2754,Sara Lewis
72205,Sara Lidman
40728,Sara Lorimer
80373,Sara M. Barbaresi
27171,Sara M. Evans
7504,Sara Maitland
24688,Sara Midda
70249,Sara Mitchell
64415,Sara Mitchell Parsons
13254,Sara Nelson
70397,Sara Nickerson
27784,Sara Nickles
24525,Sara Nomberg-Przuytyk
77998,Sara Orem
677,Sara Orwig
84933,Sara Pacher
551,Sara Paretsky
44195,Sara Perry
5803,Sara Pitzer
1481,Sara Pritchard
20601,Sara Rath
58774,Sara Robbins
56319,Sara Rosenthal
78714,Sara Ryan
82161,Sara Seale
86717,Sara Sefchovich
6081,Sara Shandler
68280,Sara Slavin
89987,Sara St. Antoine
66783,Sara Stambaugh
70664,Sara Stamey
93625,Sara Stein
12726,Sara Swan Miller
57897,Sara Toney
99625,Sara Tulloch
74479,Sara Vogan
95390,Sara Vogler
34959,Sara Westbrook Brewton
58030,Sara Wheele Birkett
20709,Sara Wheeler
45317,Sara Withers
10647,Sara Wood
21475,Sara Woods
30323,Sara Yeomans
41055,Sara Zad
56267,Sarah
95259,Sarah  Hodgson
28318,Sarah A. Hoyt
15099,Sarah Albee
85488,Sarah Aldridge
88555,Sarah Allen
21082,Sarah Andrews
26337,Sarah Ash
17027,Sarah Ashley
39346,Sarah B. Franklin
40127,Sarah B. Pomeroy
22993,Sarah Ball
541,Sarah Ban Breathnach
44785,Sarah Bartlett
43288,Sarah Beattie
14486,Sarah Belk
30733,Sarah Beth Martin
77006,Sarah Beurskens
7838,Sarah Bird
24596,Sarah Blake
99915,Sarah Blakeman
47100,Sarah Bradford
60458,Sarah Brewer
66133,Sarah Brown
14949,Sarah Bush
32390,Sarah Carlisle
1487,Sarah Caudwell
51729,Sarah Challis
19078,Sarah Champion
47411,Sarah Cheyette
89231,Sarah Coffin
75237,Sarah Cohen-Scali
46899,Sarah Corrin
38912,Sarah Creswell
71857,Sarah Cunningham
33822,Sarah Dearing
65080,Sarah Delany
49986,Sarah Dening
7401,Sarah Dessen
82281,Sarah Diamond
71167,Sarah Dixon
70219,Sarah Dreher
87935,Sarah Dry
11437,Sarah Duchess of York
5436,Sarah Dunant
51755,Sarah Dunn
79756,Sarah Dykins
62064,Sarah E. Heller
52283,Sarah E. Hutchinson
32608,Sarah E. Kramer
77584,Sarah E. Olson
86000,Sarah E. Parvis
63356,Sarah Edwards
26540,Sarah Ellis
71034,Sarah Emily Miano
78465,Sarah Erdman
73196,Sarah Farmer
23839,Sarah Farrant
9354,Sarah Ferguson
12307,Sarah Ferguson Duchess of York
76724,Sarah Fisch
6382,Sarah Flannery
88072,Sarah Ford
22006,Sarah Francis
40630,Sarah Franklin
71013,Sarah Freeman
49143,Sarah Frommer
81679,Sarah G. Thomason
51223,Sarah Gaddis
54081,Sarah Gainham
101104,Sarah Galland
3361,Sarah Gallick
33285,Sarah Gardiner White
61479,Sarah Garland
6690,Sarah Gilbert
77290,Sarah Glasscock
72734,Sarah Grace McCandless
17284,Sarah Graves
16811,Sarah Gregory
81669,Sarah Grey Thomason
29882,Sarah H. Bradford
50145,Sarah Hall
18958,Sarah Harrison
49155,Sarah Hart
29877,Sarah Hartley
31108,Sarah Harvey
78190,Sarah Hawkes
40098,Sarah Hayes
57947,Sarah Heller
30768,Sarah Hewetson
37338,Sarah Hines-Stephens
37335,Sarah Hinze
20669,Sarah Hobson
30231,Sarah Hodgson
29150,Sarah Holland
24627,Sarah Hope-Walker
50752,Sarah Howarth
48319,Sarah Isidore
21972,Sarah J. Mason
56211,Sarah J. Verney
50977,Sarah Jett
10572,Sarah Josepha Hale
96852,Sarah K. Wolf
23539,Sarah Kane
38392,Sarah Kavanagh
87576,Sarah Keene
92215,Sarah Kelly
59316,Sarah Kemp
99487,Sarah Key
31952,Sarah Kirsch
58127,Sarah Kramer
34545,Sarah L. Delany
75949,Sarah L. Thomson
77931,Sarah La Saulle
71480,Sarah Lefanu
80623,Sarah Litvinoff
74808,Sarah Liu
16865,Sarah Lloyd
56259,Sarah Louise Baker
1621,Sarah Louise Delany
13870,Sarah Lovett
44269,Sarah Lowrey Taylor
78835,Sarah Lucia Hoagland
7513,Sarah Lyddon Morrison
31359,Sarah M. Hupp
82707,Sarah M. Pike
85092,Sarah Macdougall
99211,Sarah Mankowski
3472,Sarah Masters Buckey
88083,Sarah Maxwell
31717,Sarah McElwain
51817,Sarah Micklem
3196,Sarah Mlynowski
30756,Sarah Mondale
59543,Sarah Morgan
90594,Sarah Morrison
49096,Sarah Murphy
54986,Sarah Napthali
429,Sarah Orne Jewett
69764,Sarah P. Rotman
76751,Sarah Panik
100647,Sarah Parker Danielson
61040,Sarah Parr
82,Sarah Payne Stuart
43607,Sarah Pemberton Strong
17369,Sarah Peterson Hage
95780,Sarah Pooley
74642,Sarah Price
16407,Sarah Quigley
27046,Sarah R. Shaber
93134,Sarah Rayne
93528,Sarah Rayner
27684,Sarah Reynolds
27846,Sarah Roberts
21698,Sarah Rossbach
66016,Sarah S Norton
98213,Sarah S. Kilborne
28018,Sarah Saffian
62821,Sarah Sargent
49225,Sarah Schlesinger
23951,Sarah Schulman
91677,Sarah Scott-Malden
5602,Sarah Shankman
76874,Sarah Sheard
88319,Sarah Sink Eames
12158,Sarah Smith
34470,Sarah Stacey
62401,Sarah Stein
17530,Sarah Stevenson
99513,Sarah Stewart
51749,Sarah Stewart Taylor
39469,Sarah Stillman
5271,Sarah Stone
18112,Sarah Stonich
10942,Sarah Strohmeyer
58547,Sarah Susanka
11530,Sarah Temple
72071,Sarah Thomas
41978,Sarah Toast
31521,Sarah Tucker
8026,Sarah Turnbull
67145,Sarah Underhill Wisseman
47898,Sarah Vajda
28623,Sarah Van Arsdale
4418,Sarah Vowell
57149,Sarah VÃ¡zquez
63865,Sarah Walzer
274,Sarah Waters
13029,Sarah Webb
73909,Sarah Weddington
36564,Sarah Weeks
43413,Sarah Westleigh
17231,Sarah Williamson
11608,Sarah Willis
13884,Sarah Willson
88151,Sarah Wilson
97839,Sarah Wise
30204,Sarah Woodhouse
60871,Sarah Woodward
45633,Sarah Yasmin Resnick
6862,Sarah Zettel
9298,Sarah-Kate Lynch
83214,Sarahbeth Purcell
12607,Saralee Rosenberg
3287,Saranne Dawson
96111,Sarat Austin
25294,Sare Van Orsdell
40851,Sari Harrar
64035,Sari Locker
12184,Sari Robins
11176,Sari Solden
101303,Sarich John
2673,Sarina Singh
67878,Sarita R. Rainey
1788,Sark
14378,Sarnia Hayes Hoyt
64966,Sarra Manning
31353,Sarrah J. Glasscock
30864,Sarvananda Bluestone
76833,Sarvepalli Radhakrishnan
62932,Sarvepalli Radharkrishnan
75329,Sas Institute
90780,Sascha Segan
101148,Sasha Abramsky
95241,Sasha Alyson
16099,Sasha Cagen
94026,Sasha Dorey
28692,Sasha Fenton
39552,Sasha Gregory Lewis
51766,Sasha Lord
74949,Sasha Magee
4396,Sasha Miller
